"Rk","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","TB","GDP","HBP","SH","SF","IBB","Team","Year"
11,"Brandon Laird",30,120,505,450,47,105,14,2,26,65,0,1,44,124,0.233,0.309,0.447,0.756,201,10,7,0,4,5,"Hokkaido Nippon Ham Fighters",2018
12,"Nick Martinez*",27,25,8,6,0,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,0,0,0,1,0,0,"Hokkaido Nippon Ham Fighters",2018
13,"Go Matsumoto",24,54,139,126,18,28,5,1,1,9,2,1,6,14,0.222,0.261,0.302,0.563,38,5,1,5,1,0,"Hokkaido Nippon Ham Fighters",2018
14,"Toru Murata*",33,18,5,5,0,1,0,0,0,0,0,0,0,4,0.2,0.2,0.2,0.4,1,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
15,"Takuya Nakashima*",27,132,449,391,57,102,11,3,1,23,29,5,35,88,0.261,0.321,0.312,0.633,122,4,0,22,1,0,"Hokkaido Nippon Ham Fighters",2018
16,"Sho Nakata",29,140,599,540,61,143,32,0,25,106,0,1,43,81,0.265,0.316,0.463,0.778,250,24,3,0,13,1,"Hokkaido Nippon Ham Fighters",2018
17,"Haruki Nishikawa*",26,140,636,528,90,147,25,6,10,48,44,3,96,103,0.278,0.391,0.405,0.796,214,1,3,7,2,1,"Hokkaido Nippon Ham Fighters",2018
18,"Hiromi Oka",26,28,60,52,11,8,3,0,0,7,5,0,4,12,0.154,0.241,0.212,0.453,11,3,2,2,0,0,"Hokkaido Nippon Ham Fighters",2018
19,"Takumi Oshima*",28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
20,"Kengo Ota*",21,54,41,36,6,7,0,2,0,5,0,0,2,11,0.194,0.237,0.306,0.542,11,1,0,3,0,0,"Hokkaido Nippon Ham Fighters",2018
21,"Taishi Ota",28,104,429,383,56,105,22,4,14,59,3,4,38,103,0.274,0.35,0.462,0.812,177,11,7,0,1,0,"Hokkaido Nippon Ham Fighters",2018
22,"Yushi Shimizu",22,86,242,200,25,43,7,0,7,21,0,1,18,51,0.215,0.288,0.355,0.643,71,4,3,20,1,0,"Hokkaido Nippon Ham Fighters",2018
23,"Kenshi Sugiya#",27,70,130,104,17,24,4,0,3,9,4,2,12,20,0.231,0.339,0.356,0.694,37,2,6,6,2,0,"Hokkaido Nippon Ham Fighters",2018
24,"Hirotoshi Takanashi",27,18,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
25,"Kensuke Tanaka*",37,67,124,105,12,31,3,0,0,8,0,1,18,14,0.295,0.398,0.324,0.722,34,0,0,1,0,1,"Hokkaido Nippon Ham Fighters",2018
26,"Yuya Taniguchi*",26,6,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
27,"Shinya Tsuruoka",37,101,260,239,13,58,9,0,2,22,1,1,14,45,0.243,0.293,0.305,0.598,73,5,3,4,0,0,"Hokkaido Nippon Ham Fighters",2018
28,"Kenta Uehara*",24,10,2,2,1,1,0,0,1,1,0,0,0,1,0.5,0.5,2,2.5,4,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
29,"Naoyuki Uwasawa",24,25,4,3,0,2,1,0,0,0,0,0,0,1,0.667,0.667,1,1.667,3,0,0,1,0,0,"Hokkaido Nippon Ham Fighters",2018
30,"Ryo Watanabe",23,60,183,161,17,39,7,0,7,14,1,0,11,43,0.242,0.297,0.416,0.713,67,7,2,8,1,0,"Hokkaido Nippon Ham Fighters",2018
31,"Kenji Yano",37,19,19,17,2,4,0,0,0,1,0,0,1,4,0.235,0.316,0.235,0.551,4,0,1,0,0,0,"Hokkaido Nippon Ham Fighters",2018
32,"Toshitake Yokoo",25,74,210,193,18,40,2,0,9,24,0,1,9,45,0.207,0.255,0.358,0.612,69,5,4,2,2,0,"Hokkaido Nippon Ham Fighters",2018
1,"Ryoichi Adachi",30,140,514,465,44,102,12,3,3,41,20,5,25,64,0.219,0.261,0.277,0.538,129,8,3,16,5,1,"Orix Buffaloes",2018
2,"Andrew Albers",32,19,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,"Orix Buffaloes",2018
3,"Shuhei Fukuda*",25,113,345,295,39,78,8,4,1,15,16,9,31,33,0.264,0.34,0.329,0.669,97,2,3,16,0,0,"Orix Buffaloes",2018
4,"Torai Fusimi",28,76,201,186,16,51,14,1,1,17,0,0,12,39,0.274,0.325,0.376,0.701,70,6,2,1,0,0,"Orix Buffaloes",2018
5,"Shunta Goto*",25,33,43,37,7,8,0,0,0,4,2,1,3,12,0.216,0.31,0.216,0.526,8,0,2,1,0,0,"Orix Buffaloes",2018
6,"Motoki Higa",35,43,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Orix Buffaloes",2018
7,"Daisuke Iida",27,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,0,"Orix Buffaloes",2018
8,"Hikaru Ito",29,7,16,13,0,0,0,0,0,0,0,0,2,3,0,0.133,0,0.133,0,1,0,1,0,0,"Orix Buffaloes",2018
9,"Chihiro Kaneko*",34,17,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,"Orix Buffaloes",2018
10,"Shuhei Kojima*",31,40,54,50,4,6,1,0,0,2,3,1,4,9,0.12,0.185,0.14,0.325,7,0,0,0,0,0,"Orix Buffaloes",2018
11,"Eiichi Koyano",37,70,258,230,19,48,9,0,1,17,0,0,22,41,0.209,0.283,0.261,0.544,60,4,2,4,0,1,"Orix Buffaloes",2018
12,"Yuta Kuroki*",23,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Orix Buffaloes",2018
13,"Chris Marrero",29,68,245,219,22,44,12,1,11,26,1,0,24,68,0.201,0.282,0.416,0.697,91,5,1,0,1,0,"Orix Buffaloes",2018
14,"Yuki Miyazaki",31,33,102,84,14,20,3,0,3,8,1,0,14,22,0.238,0.366,0.381,0.747,32,2,3,1,0,0,"Orix Buffaloes",2018
15,"Yuma Mune*",22,74,289,266,28,62,16,3,5,22,3,2,15,53,0.233,0.281,0.372,0.653,99,1,3,4,1,1,"Orix Buffaloes",2018
16,"Hiroyuki Nakajima",35,77,251,225,13,65,7,0,5,34,0,0,21,38,0.289,0.356,0.387,0.743,87,8,3,1,1,2,"Orix Buffaloes",2018
17,"Yuki Nishi",27,25,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Orix Buffaloes",2018
18,"Ryo Nishimura",22,31,93,88,9,17,4,0,2,8,2,0,3,27,0.193,0.217,0.307,0.524,27,1,0,1,1,0,"Orix Buffaloes",2018
19,"Masahiro Nishino*",27,60,207,188,21,55,8,4,0,16,7,3,12,28,0.293,0.333,0.378,0.711,71,5,0,6,1,1,"Orix Buffaloes",2018
20,"Hayato Nishiura*",19,2,7,6,0,1,0,0,0,0,1,1,1,3,0.167,0.286,0.167,0.452,1,0,0,0,0,0,"Orix Buffaloes",2018
21,"Yuya Oda*",28,90,164,143,25,41,5,1,2,15,10,2,12,38,0.287,0.348,0.378,0.725,54,4,3,3,3,0,"Orix Buffaloes",2018
22,"Takahiro Okada*",30,97,333,298,31,67,11,0,13,43,2,2,31,82,0.225,0.3,0.393,0.693,117,9,2,0,2,5,"Orix Buffaloes",2018
23,"Koji Oshiro",25,128,428,377,45,87,14,2,4,28,15,9,28,77,0.231,0.289,0.31,0.6,117,8,3,20,0,1,"Orix Buffaloes",2018
24,"Stefen Romero",29,119,501,443,63,105,18,1,25,63,7,2,42,114,0.237,0.313,0.451,0.765,200,10,10,0,6,2,"Orix Buffaloes",2018
25,"Kodai Sano",21,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,"Orix Buffaloes",2018
26,"Hiroyuki Shirasaki",27,30,73,67,4,16,5,0,1,9,0,0,3,20,0.239,0.288,0.358,0.646,24,1,2,0,1,0,"Orix Buffaloes",2018
27,"Yutaro Sugimoto",27,7,14,12,2,3,1,0,2,8,0,0,1,3,0.25,0.357,0.833,1.19,10,0,1,0,0,0,"Orix Buffaloes",2018
28,"Kohei Suzuki",27,47,22,17,6,3,0,0,0,0,0,0,0,4,0.176,0.263,0.176,0.44,3,1,2,3,0,0,"Orix Buffaloes",2018
29,"Daiki Tajima*",21,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Orix Buffaloes",2018
30,"Kengo Takeda",24,69,107,95,12,21,4,1,1,12,0,0,2,20,0.221,0.245,0.316,0.561,30,2,2,5,3,0,"Orix Buffaloes",2018
31,"Kenya Wakatsuki",22,114,302,269,22,66,9,2,1,27,1,0,7,80,0.245,0.269,0.305,0.574,82,6,2,23,1,0,"Orix Buffaloes",2018
32,"Tatsuya Yamaashi",24,25,72,60,8,10,2,0,1,7,2,0,7,15,0.167,0.286,0.25,0.536,15,2,3,2,0,0,"Orix Buffaloes",2018
33,"Yoshinobu Yamamoto",19,54,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Orix Buffaloes",2018
34,"Sachiya Yamasaki*",25,7,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,0,0,0,"Orix Buffaloes",2018
35,"Katsuki Yamazaki",35,81,104,92,6,19,4,0,0,5,0,1,4,21,0.207,0.24,0.25,0.49,23,2,0,8,0,0,"Orix Buffaloes",2018
36,"Masataka Yoshida*",24,143,598,514,77,165,37,2,26,86,3,1,69,74,0.321,0.403,0.553,0.956,284,9,7,0,8,10,"Orix Buffaloes",2018
37,"Yuto Yoshida*",23,3,6,6,0,1,0,0,0,0,1,0,0,1,0.167,0.167,0.167,0.333,1,0,0,0,0,0,"Orix Buffaloes",2018
1,"Shogo Akiyama*",30,143,685,603,107,195,39,8,24,82,15,10,77,96,0.323,0.403,0.534,0.937,322,3,4,0,1,4,"Saitama Seibu Lions",2018
2,"Hideto Asamura",27,143,640,565,104,175,27,0,32,127,4,2,68,105,0.31,0.383,0.527,0.91,298,18,2,0,5,4,"Saitama Seibu Lions",2018
3,"Fabio Castillo",29,20,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Saitama Seibu Lions",2018
4,"Sosuke Genda*",25,143,666,594,92,165,27,9,4,57,34,8,48,101,0.278,0.333,0.374,0.707,222,7,4,14,6,0,"Saitama Seibu Lions",2018
5,"Kazuki Kaneko",23,6,14,14,3,5,1,0,1,2,0,1,0,3,0.357,0.357,0.643,1,9,1,0,0,0,0,"Saitama Seibu Lions",2018
6,"Yuji Kaneko#",28,111,356,310,50,69,7,3,1,34,32,11,34,53,0.223,0.303,0.274,0.577,85,5,3,6,3,0,"Saitama Seibu Lions",2018
7,"Yusei Kikuchi*",27,23,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saitama Seibu Lions",2018
8,"Fumikazu Kimura",29,75,120,104,18,27,5,1,3,12,7,3,10,33,0.26,0.33,0.413,0.744,43,0,1,5,0,0,"Saitama Seibu Lions",2018
9,"Masato Kumashiro",29,25,10,9,6,0,0,0,0,0,1,0,1,4,0,0.1,0,0.1,0,0,0,0,0,0,"Saitama Seibu Lions",2018
10,"Takumi Kuriyama*",34,114,363,305,32,78,18,1,8,52,1,0,52,78,0.256,0.366,0.4,0.766,122,5,3,0,3,2,"Saitama Seibu Lions",2018
11,"Kazuo Matsui#",42,30,41,39,8,6,1,0,0,2,1,0,2,10,0.154,0.195,0.179,0.375,7,1,0,0,0,0,"Saitama Seibu Lions",2018
12,"Naoaki Matsumoto",27,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saitama Seibu Lions",2018
13,"Ernesto Mejia",32,82,234,212,20,45,7,0,9,21,0,0,18,62,0.212,0.282,0.373,0.655,79,3,3,0,1,0,"Saitama Seibu Lions",2018
14,"Daichi Mizuguchi*",29,10,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saitama Seibu Lions",2018
15,"Tomoya Mori*",22,136,552,473,67,130,34,2,16,80,7,2,70,105,0.275,0.366,0.457,0.823,216,3,2,0,7,2,"Saitama Seibu Lions",2018
16,"Kyohei Nagae*",25,4,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,"Saitama Seibu Lions",2018
17,"Takeya Nakamura",34,97,392,355,53,94,14,1,28,74,1,0,33,112,0.265,0.329,0.546,0.876,194,11,2,0,2,0,"Saitama Seibu Lions",2018
18,"Masatoshi Okada",29,52,108,92,10,25,3,0,3,7,0,1,7,17,0.272,0.327,0.402,0.729,37,3,1,7,1,0,"Saitama Seibu Lions",2018
19,"Aito Otaki",21,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saitama Seibu Lions",2018
20,"Shogo Saito*",29,59,104,87,20,21,5,0,1,8,4,1,8,28,0.241,0.33,0.333,0.663,29,2,4,4,1,0,"Saitama Seibu Lions",2018
21,"Ginjiro Sumitani",30,47,135,129,10,32,8,0,0,9,0,0,2,30,0.248,0.265,0.31,0.575,40,3,1,3,0,0,"Saitama Seibu Lions",2018
22,"Shinsaburo Tawata",25,26,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Saitama Seibu Lions",2018
23,"Ken Togame",30,22,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,"Saitama Seibu Lions",2018
24,"Shuta Tonosaki",25,119,510,453,70,130,24,3,18,67,25,9,47,102,0.287,0.357,0.472,0.83,214,9,3,6,1,0,"Saitama Seibu Lions",2018
25,"Brian Wolfe",37,14,6,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,"Saitama Seibu Lions",2018
26,"Nien Ting Wu*",25,8,11,11,1,1,0,0,0,1,0,0,0,5,0.091,0.091,0.091,0.182,1,0,0,0,0,0,"Saitama Seibu Lions",2018
27,"Haruka Yamada",21,14,19,17,1,1,0,0,1,2,0,0,1,6,0.059,0.158,0.235,0.393,4,0,1,0,0,0,"Saitama Seibu Lions",2018
28,"Hotaka Yamakawa",26,143,647,541,115,152,24,1,47,124,0,0,88,138,0.281,0.396,0.59,0.985,319,5,16,0,2,2,"Saitama Seibu Lions",2018
1,"Yuichi Adachi",28,20,20,18,1,2,0,0,0,0,0,0,1,4,0.111,0.158,0.111,0.269,2,1,0,1,0,0,"Tohoku Rakuten Golden Eagles",2018
2,"Ginji Akaminai*",30,139,552,492,45,136,16,5,5,48,1,1,48,47,0.276,0.344,0.36,0.704,177,7,4,6,2,3,"Tohoku Rakuten Golden Eagles",2018
3,"Japhet Amador",31,62,234,212,27,57,6,0,20,42,1,0,22,57,0.269,0.338,0.58,0.918,123,8,0,0,0,2,"Tohoku Rakuten Golden Eagles",2018
4,"O'Koyea Dickson",28,22,60,57,2,10,0,0,1,3,0,1,1,20,0.175,0.217,0.228,0.445,13,0,2,0,0,0,"Tohoku Rakuten Golden Eagles",2018
5,"Luciano Fernando",26,11,16,16,2,3,0,0,0,0,0,0,0,5,0.188,0.188,0.188,0.375,3,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
6,"Kazuya Fujita*",35,90,289,248,19,66,10,1,4,16,0,3,18,15,0.266,0.324,0.363,0.686,90,4,4,17,2,0,"Tohoku Rakuten Golden Eagles",2018
7,"Yuri Furukawa",22,18,7,6,0,1,0,0,0,1,0,0,0,4,0.167,0.167,0.167,0.333,1,0,0,1,0,0,"Tohoku Rakuten Golden Eagles",2018
8,"Ryo Hijirisawa*",32,27,69,62,4,12,1,0,0,2,1,0,4,18,0.194,0.254,0.21,0.463,13,1,1,2,0,0,"Tohoku Rakuten Golden Eagles",2018
9,"Kengo Horiuchi*",21,12,24,23,3,4,0,1,0,2,1,0,1,1,0.174,0.208,0.261,0.469,6,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
10,"Toru Hosokawa",38,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
11,"Toshiaki Imae",34,127,464,421,44,116,17,2,10,49,0,3,32,76,0.276,0.334,0.397,0.731,167,19,7,0,4,5,"Tohoku Rakuten Golden Eagles",2018
12,"Tsuyoshi Ishihara",19,4,5,5,1,1,0,0,0,0,1,0,0,2,0.2,0.2,0.2,0.4,1,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
13,"Masaki Iwami",23,12,24,24,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
14,"Wataru Karashima*",27,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
15,"Takayuki Kishi",33,23,7,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,"Tohoku Rakuten Golden Eagles",2018
16,"Hiroki Kondo",23,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
17,"Shintaro Masuda*",30,33,70,62,7,11,4,0,3,13,0,0,6,14,0.177,0.257,0.387,0.644,24,2,1,0,1,1,"Tohoku Rakuten Golden Eagles",2018
18,"Manabu Mima*",31,14,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
19,"Takumi Miyoshi",25,70,54,48,5,5,0,1,0,0,0,1,3,15,0.104,0.157,0.146,0.303,7,2,0,3,0,0,"Tohoku Rakuten Golden Eagles",2018
20,"Eigoro Mogi*",24,100,413,361,42,89,12,2,7,24,12,4,42,83,0.247,0.328,0.349,0.677,126,3,2,7,1,0,"Tohoku Rakuten Golden Eagles",2018
21,"Itsuki Murabayashi",20,28,49,44,3,5,1,0,0,2,0,1,3,12,0.114,0.17,0.136,0.307,6,2,0,2,0,0,"Tohoku Rakuten Golden Eagles",2018
22,"Kenji Nishimaki",19,25,82,77,4,19,3,0,0,3,0,0,3,18,0.247,0.275,0.286,0.561,22,1,0,2,0,0,"Tohoku Rakuten Golden Eagles",2018
23,"Takahiro Norimoto*",27,27,3,2,0,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333,0,0,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
24,"Takero Okajima*",28,108,241,216,16,41,10,1,3,15,1,1,22,54,0.19,0.265,0.287,0.552,62,4,0,3,0,1,"Tohoku Rakuten Golden Eagles",2018
25,"Louis Okoye",20,44,117,111,13,22,7,1,2,6,2,3,2,23,0.198,0.219,0.333,0.553,37,3,1,3,0,0,"Tohoku Rakuten Golden Eagles",2018
26,"Carlos Peguero*",31,88,348,309,36,72,9,0,17,44,1,0,36,120,0.233,0.316,0.427,0.743,132,8,2,0,1,7,"Tohoku Rakuten Golden Eagles",2018
27,"Motohiro Shima",33,113,361,315,21,65,12,1,0,21,2,3,30,89,0.206,0.277,0.251,0.528,79,3,1,15,0,1,"Tohoku Rakuten Golden Eagles",2018
28,"Hirohito Shimai",28,49,9,9,14,0,0,0,0,0,6,3,0,4,0,0,0,0,0,1,0,0,0,0,"Tohoku Rakuten Golden Eagles",2018
29,"Hiroaki Shimauchi*",28,103,453,394,53,115,16,3,11,53,11,5,47,45,0.292,0.373,0.431,0.805,170,10,6,3,3,0,"Tohoku Rakuten Golden Eagles",2018
30,"Kazuki Tanaka#",23,105,465,423,67,112,11,1,18,45,21,6,37,101,0.265,0.323,0.423,0.746,179,4,0,4,1,0,"Tohoku Rakuten Golden Eagles",2018
31,"Yasuhito Uchida",23,58,193,177,16,35,6,0,12,25,0,1,14,66,0.198,0.259,0.435,0.694,77,4,1,0,1,0,"Tohoku Rakuten Golden Eagles",2018
32,"Naoto Watanabe",37,69,111,96,12,20,3,3,2,12,0,0,11,19,0.208,0.303,0.365,0.667,35,1,2,2,0,0,"Tohoku Rakuten Golden Eagles",2018
33,"Zelous Wheeler",31,106,413,368,36,99,15,0,15,58,3,1,33,91,0.269,0.337,0.432,0.769,159,13,7,0,5,3,"Tohoku Rakuten Golden Eagles",2018
34,"Tsuyoshi Yamasaki*",22,33,84,82,11,19,3,3,0,7,4,1,1,13,0.232,0.241,0.341,0.582,28,2,0,1,0,0,"Tohoku Rakuten Golden Eagles",2018
35,"Ayatsugu Yamashita*",25,43,104,96,10,19,3,0,2,9,0,0,5,22,0.198,0.233,0.292,0.525,28,2,0,1,2,0,"Tohoku Rakuten Golden Eagles",2018
36,"Takumaru Yaoita*",21,27,45,38,6,7,1,0,0,0,1,1,4,12,0.184,0.279,0.211,0.49,8,1,1,2,0,0,"Tohoku Rakuten Golden Eagles",2018
